EAN,NOMBRE,MARCA,PRESENTACION,ID_CATEGORIA,IMAGEN
"7790950134100","Dr Lemon Aperitivo Dr. Lemon Con Limon 1 L","Dr Lemon","1 L","","https://cdn.batitienda.com/baticloud/images/product_picture_8b78aefb7e724c3ab75a3b36c4da32dd_637862309316255706_0_m.jpg"
"7790950131918","Dr Lemon Aperitivo Dr. Lemon Con Vodka 1 L","Dr Lemon","1 L","","https://cdn.batitienda.com/baticloud/images/product_picture_8b06d96db1ea4c96b3b9a24d6fcc0440_637862309481087117_0_m.jpg"
"7790950136432","Dr Lemon Aperitivo Dr. Lemon Con Vodka Naranja 1 L","Dr Lemon","1 L","","https://cdn.batitienda.com/baticloud/images/product_picture_8443b5faf5ce4e2c929da2bc18013e03_637861969529241865_0_m.jpg"
"7790950134896","Dr Lemon Aperitivo Dr. Lemon Con Vodka Y Pomelo 1 L","Dr Lemon","1 L","","https://cdn.batitienda.com/baticloud/images/product_picture_cec9dabb95cf4505a38e6c5238fbb3c6_637861968837038210_0_m.jpg"
"7790950133691","Dr Lemon Aperitivo Dr. Lemon Mojito 1 L","Dr Lemon","1 L","","https://cdn.batitienda.com/baticloud/images/product_picture_baa62c759cc241d58778ce97ffeffa4f_637862309426291871_0_m.jpg"
"7790580504809","Dulce de Batata Arcor Con Chocolate Estuche 500 g.","Arcor","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_e883f3890eb142e88e2be130000c168b_638249754538918579_0_m.jpg"
"7791113005749","Dulce de Batata Bandeja Emeth 500 g.","Emeth","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_85f9885608e74b43bf9a27c7f3aebe37_638249539064438111_0_m.jpg"
"7791113001543","Dulce de Batata Emeth 500 gr.","Emeth","500 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_cf931f2429fc42438f305edbd2d59f33_638254289936381914_0_m.jpg"
"7791113001550","Dulce de Batata Emeth Con Chocolate 500 gr.","Emeth","500 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_4bc8bacf835e4767b43f9bf5ac2064a9_638254834544464782_0_m.jpg"
"7790787153664","Dulce de Leche Clásico Ilolay 415 gr.","Ilolay","415 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_3914d6fa612542d8bc8ca99b09ee8194_638349483725308370_0_m.jpg"
"7790742625403","Dulce De Leche Colonial La Serenisima 1kg","La Serenisima","1kg","","https://cdn.batitienda.com/baticloud/images/product_picture_b6ea8ecbf20d4db58ad83ac6dce1cd28_637862447201597501_0_m.jpg"
"7790742625106","Dulce De Leche Colonial La Serenisima 250 Gr","La Serenisima","250 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_a21bc3dbd7fe465e9f27f89677140e8f_637862448098572667_0_m.jpg"
"7790742104809","Dulce de Leche La Serenisima Clasico 250 g","La Serenisima","250 g","","https://cdn.batitienda.com/baticloud/images/product_picture_0c24124bd35e4369ab8aa2f77fdc5ce2_639133201595674939_0_m.jpg"
"7790787000654","Dulce de Leche Repostero Ilolay 1 kg","Ilolay","1 kg","","https://cdn.batitienda.com/baticloud/images/product_picture_526af008052e48d4a5671c1b2e45d81f_638248164144776233_0_m.jpg"
"7790787153671","Dulce de Leche Repostero Ilolay 415 gr.","Ilolay","415 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_97d0bc768c34473f995929a90344ad62_638349485087661320_0_m.jpg"
"7791113001567","Dulce de Membrillo Emeth Pouch 500 g.","Emeth","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_05900d45092a43e997b8efa022f2a63f_638251331470267906_0_m.jpg"
"7791600595128","Eau de Perfum Mujercitas 80 cc.","Mujercitas","80 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_89e624e5952e46fa8d0c1dbfa6173643_638249925253864028_0_m.jpg"
"7791600619145","Eau de Toilete  ciel Love  60 ml","Ciel","60 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_989321b080c5406585a3c14ca6ed9e93_638254043093771308_0_m.jpg"
"7791600173135","Eau de Toilette Paco 60 cc.","Paco","60 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_d7b290058e4342cc9639c0723f49de42_638249862186443567_0_m.jpg"
"7792129003637","Edulcorante Equalsweet Stevia 100 Sobres 80 g","Equalsweet","80 g","","https://cdn.batitienda.com/baticloud/images/product_picture_daeb4c5495f24c89899965b401af5532_638285441490172614_0_m.jpg"
"7792129004535","Edulcorante Líquido Chuker Sacarina 200 cc.","Chuker","200 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_c9b61b81aa5f45298fcf722b6fa44ed1_638250658446888205_0_m.jpg"
"7792129004559","Edulcorante Líquido Chuker Stevia 200 cc.","Chuker","200 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_237270acfead45569bbe6a1a5ba0aa46_638250479949482709_0_m.jpg"
"7792129004566","Edulcorante Líquido Chuker Stevia 400 cc.","Chuker","400 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_4c33f05c17da4329a6702de0310164a2_638249679141738976_0_m.jpg"
"7792129004689","Edulcorante Líquido Chuker Sucralosa 00 cc.","Chuker","00 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_f7cd8f9aaf3446f29b978b27c385f77e_638250173736491870_0_m.jpg"
"7792129004672","Edulcorante Líquido Chuker Sucralosa 200 cc.","Chuker","200 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_3c3b4e0352e545cc9fb64feb202155a0_638250909290794526_0_m.jpg"
"7791293044507","Efficient Talco Pies Rexona Fresh 48Hs 200 g","Efficient","200 g","","https://cdn.batitienda.com/baticloud/images/product_picture_a2a98fe6094443d49c1e5bab12debe96_638241674258142588_0_m.jpg"
"7791293044477","Efficient Talco Pies Rexona Original 48Hs 100 g","Efficient","100 g","","https://cdn.batitienda.com/baticloud/images/product_picture_1535a51ca33e4da186f0b4d11d1ffaca_638241379337993006_0_m.jpg"
"9002490100070","Energizante Red Bull 250 Ml Lata","Red Bull","250 Ml","","https://cdn.batitienda.com/baticloud/images/product_picture_23dae616fb3a45c3b5a374cea0f48f69_637862306826053351_0_m.jpg"
"7798119220299","Energy Drink Bebida Speed Unlimited  269 cc","Energy Drink","269 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_abab8024a8344057bb4400ac9dfcb4a4_638241189019882084_0_m.jpg"
"7790150610305","Esencia Artificial Alicante Vainilla 100 ml.","Alicante","100 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_6a4b0ad8a73242d49beda6e9635d14a6_638253699597177670_0_m.jpg"
"7790598012358","Esencia de Vainilla Don Ubaldo 100 g.","Don Ubaldo","100 g","","https://cdn.batitienda.com/baticloud/images/product_picture_1679f9bfde184ecc852e9de9918bddce_638250144901897926_0_m.jpg"
"7790499000577","Espinaca Estrella Del Norte Cortada Con Abrefacil 233 Gr","Estrella Del Norte","233 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_83f31a5b1d574839b395d558352d17bf_637862049360952531_0_m.jpg"
"7500435219662","Espuma Afeitar Gillette Foamy Mentol 322 ml","Gillette","322 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_c2525b3df19648f489f7541c296d8c97_638241033403314022_0_m.jpg"
"7500435219648","Espuma Afeitar Gillette Foamy Sensitive 179 ml","Gillette","179 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_acef902ae6394e2fa52a4b028f313457_638241791384130006_0_m.jpg"
"7500435224604","Espuma de Afeitar Gillette Regular 312 gr","Gillette","312 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_481d9f66e40f4641ac008d034ac6e770_638241272437318233_0_m.jpg"
"7500435219655","Espuma de Afeitar Gillette Sensitive 312 gr","Gillette","312 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_2df20a91189a4e23b0abe7da1204ed8d_638241129103796524_0_m.jpg"
"7795933803127","Espumante Fresita Berries en Botella 750 ml","Fresita","750 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_648e20a93d484948831a0d63c8422308_638969087039723669_0_m.jpg"
"7795933703250","Espumante Fresita Leggero en Botella 750 ml","Fresita","750 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_eb39ac385f7d41bba1f35cb329b241e4_638969087789278781_0_m.jpg"
"7795933703243","Espumante Fresita Orange Sunset en Botella 750 ml","Fresita","750 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_c80d9a3221bd4041b51cdafee156d5fd_638969091202592682_0_m.jpg"
"7790369007903","Fachitas Mini Coronitas Frutos Del Bosque 140g","Fachitas","140g","","https://cdn.batitienda.com/baticloud/images/product_picture_53122b62de304037990b1f7d1fe54c2e_637861954126103979_0_m.jpg"
"7790895000928","Fanta Naranja Lata 354 Ml Multipack X 6","Fanta","354 Ml","","https://cdn.batitienda.com/baticloud/images/product_picture_227342bb1673456aa15bdacad9e60a81_637862259093884605_0_m.jpg"
"7790290101602","Fernet Branca Botella 750 Cc","Branca","750 Cc","","https://cdn.batitienda.com/baticloud/images/product_picture_68cbba3f87dc48e3a0697a49816b9199_637862313986206750_0_m.jpg"
"7790290101473","Fernet Brancamenta 750 cc","Branca","750 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_13e2cd7bb8c34de3ae5a8b524c2996e8_638248346261439884_0_m.jpg"
"7792410523165","Fernet Buhero 700 cc","BUHERO","700 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_7edd97d280114ab9b3acf6f2f95c4b94_638241061080604309_0_m.jpg"
"7792410779616","Fernet Mandelo 700 ml Buhero","BUHERO","700 ml","","https://cdn.batitienda.com/baticloud/images/product_picture_aebf8d87a66b4d6ebe7afcbaa8f60c36_639003437083795005_0_m.jpg"
"7798031150964","FIDEO TALLARIN SOL PAMPEANO X 500G","SOL PAMPEANO","500G","","https://cdn.batitienda.com/baticloud/images/product_picture_35609add328a4a4ea31f75ff520a06bb_639130700146521571_0_m.jpg"
"7798031151220","FIDEOS GUISEROS SOL PAMPEANO X 500 GRS","SOL PAMPEANO","500 GRS","","https://cdn.batitienda.com/baticloud/images/product_picture_62d5c4d8c0c44c319fc500fcade7d8e1_639130696902774554_0_m.jpg"
"7798031152067","Fideos Mostachol Aldente 500 g","Aldente","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_bfc72d2c7edc4e2f9ff8d2b5c4838129_639096100105214212_0_m.jpg"
"7790070336446","Fideos Mostacholes Terrabusi Rayados 500 g.","Terrabusi","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_fd28227d764542aab7dba6538407ec91_638345273677397553_0_m.jpg"
"7790070335999","Fideos Sin Tacc Penne Rigante Matarazzo 500 g.","Matarazzo","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_bb9443e3a5cd433da561df818ef97ffc_638297752174170375_0_m.jpg"
"7798031151053","FIDEOS SOL PAMPEANO CODITOS 500 GRS.","SOL PAMPEANO","500 GRS","","https://cdn.batitienda.com/baticloud/images/product_picture_08ddf2aab1774490ab381b130bbb310a_639130704497449172_0_m.jpg"
"7798031151046","FIDEOS SOL PAMPEANO TIRABUZON X 500G","SOL PAMPEANO","500G","","https://cdn.batitienda.com/baticloud/images/product_picture_ba6f03b68e6641d58a0e56c8d19ad824_639130701655439400_0_m.jpg"
"7798031152333","Fideos Spaghetti Aldente 500 g","Aldente","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_559f8121090c4817ba1d3ef5e078b90c_639096228215805783_0_m.jpg"
"7790070336576","Fideos Tallarines Don Vicente en Bolsa 500 g.","Don Vicente","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_b4ac6d9d08a04b9894a4461a98a1b16a_638364286509265014_0_m.jpg"
"7790070336453","Fideos Terrabusi Fusilli 500 xg","Terrabusi","","","https://cdn.batitienda.com/baticloud/images/product_picture_538447a126eb407495e9afdd09ed1d56_638380479264824397_0_m.jpg"
"7798031152128","Fideos Tirabuzón Aldente 500 g","Aldente","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_7142f50d6dee48488207817c85a40283_639096111998596602_0_m.jpg"
"7790070335937","Fideos Tirabuzon Matarazzo 3 vegetales 500 g.","Matarazzo","500 g","","https://cdn.batitienda.com/baticloud/images/product_picture_fc3c9b986343420888e39cf33e27b913_638297772426658673_0_m.jpg"
"7790778071212","Fijador Capilar Max Duracion Vo5 200 gr","Vo5","200 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_527d2b1922324917822cebd8edeeeb73_638254685863275030_0_m.jpg"
"7790742325808","Finlandia Balance La Serenisima 180 Gr","Finlandia","180 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_9d78a6e8c22c4d16b7e506f1e8b57c4a_637861914407123419_0_m.jpg"
"7790742327703","Finlandia Cheddar La Serenisima 180 Gr","Finlandia","180 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_af16245e61a745adb2c69221c884bf56_637862414281044748_0_m.jpg"
"7790742667649","Finlandia Cuatro Quesos En Hebras La Serenisima 130gr","Finlandia","130gr","","https://cdn.batitienda.com/baticloud/images/product_picture_23ea30b98a5047bc868ffd08e06cea1d_637862436436596974_0_m.jpg"
"7790742667328","Finlandia Cuatro Quesos Light En Hebras La Serenisima 130gr","Finlandia","130gr","","https://cdn.batitienda.com/baticloud/images/product_picture_f654effbc1684c9d84c2a5301e77aa2c_637862436256070261_0_m.jpg"
"7790742326706","Finlandia Light Jamon Parmesano La Serenisima 180 Gr","Finlandia","180 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_b5323e7c0f3b43a7b9072ae70049e54d_637862414335143546_0_m.jpg"
"7791113001765","Flan Diet Emeth Dulce de Leche 30 g.","Emeth","30 g","","https://cdn.batitienda.com/baticloud/images/product_picture_baa7f865b4904030941717eb177cf10e_638249831322320086_0_m.jpg"
"7791113001840","Flan Diet Emeth Vainilla 30 g.","Emeth","30 g","","https://cdn.batitienda.com/baticloud/images/product_picture_d27831b7d0a3465984e7f7e49243eb13_638250580798179658_0_m.jpg"
"7790787087334","Flan Ilolay Kids Vainilla Con Caramelo 110 g.","Ilolay","110 g","","https://cdn.batitienda.com/baticloud/images/product_picture_8fd3b429f21f411d8e26ef651b0f4dbc_638250302532523656_0_m.jpg"
"7791337008168","Flan Super Cremoso Danette Caramelo en Pote 95 g.","Danette","95 g","","https://cdn.batitienda.com/baticloud/images/product_picture_b6a01b28fe1c4a8cb5044a9dcc800c71_638338360403653003_0_m.jpg"
"7791337009882","Flan Vain 380 g Danette","Danette","380 g","","https://cdn.batitienda.com/baticloud/images/product_picture_145fbb6f46d04f27bd53431eea61b9c2_638842730587081943_0_m.jpg"
"7791337010635","Flan Vainilla con Caramelo x 190 Grs Ser","Ser","190 Grs","","https://cdn.batitienda.com/baticloud/images/product_picture_fb283b5337ff4323b6219d7c01729fef_639109696148056834_0_m.jpg"
"7791540000515","Frizante Bubble Mood x 1000 cc Frizze","Frizze","1000 cc","","https://cdn.batitienda.com/baticloud/images/product_picture_0152804622384a4db1f8e0f84c9765d3_638986144523486871_0_m.jpg"
"7790040132689","Galle Porteñitas X139g","Porteñitas","139g","","https://cdn.batitienda.com/baticloud/images/product_picture_7e46d5382ff740b183e4782414965f62_637862057723847743_0_m.jpg"
"7790040133488","Galle Sonrisas Frambuesa X108g","Sonrisas","108g","","https://cdn.batitienda.com/baticloud/images/product_picture_0b32d02dc124422db6bc923e3858f6cb_637862056329588425_0_m.jpg"
"77903501","Galletas Bagley Opera Original x 55 gr","Bagley","55 gr","","https://cdn.batitienda.com/baticloud/images/product_picture_2e7a456eb5854801a161cb3fca4e4296_638248212509908888_0_m.jpg"
"7791324157657","Galletas Barritas Frutos Del Bosque 160 xg","Barritas","","","https://cdn.batitienda.com/baticloud/images/product_picture_3966391f5f2f4e67a88ee0ab7547b9fa_638241616499139134_0_m.jpg"
"7791324157619","Galletas Barritas Membrillo X160grs","Barritas","160grs","","https://cdn.batitienda.com/baticloud/images/product_picture_7ff3d6f19c484c9599ee13cca4c6cc8f_637861945508728870_0_m.jpg"
"7790040135741","Galletas Cereal Mix Avena/Pasas de Uva 207 xg","Cereal Mix","","","https://cdn.batitienda.com/baticloud/images/product_picture_2766ad6a31e14717a03685996bfba208_638241359094090551_0_m.jpg"
"7790040136250","Galletas Cereales Bagley Salvado 169 xg","Bagley","","","https://cdn.batitienda.com/baticloud/images/product_picture_aacc63032aef47e096ba42f7b7297fa0_638241618857591607_0_m.jpg"
"7790040136243","Galletas Cereales Bagley Salvado 507 xg","Bagley","","","https://cdn.batitienda.com/baticloud/images/product_picture_12fddcb368f046fa816a602e81dc7578_638241280946224997_0_m.jpg"
"7790538000582","Galletas De Arroz Arrocitas Caramel 53 Gr","Arrocitas","53 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_cfdebca5d96e45089bd8bb830108890f_637862066121356916_0_m.jpg"
"7790538009554","Galletas De Arroz Arrocitas Mini 42 Gr","Arrocitas","42 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_0feb99e492014862b82a19702114988a_637862066548565270_0_m.jpg"
"7790538009547","Galletas De Arroz Arrocitas Mini 42 Gr","Arrocitas","42 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_0feb99e492014862b82a19702114988a_637862066548565270_0_m.jpg"
"7790538009585","Galletas De Arroz Macrobiotica De Sésamo Y Lino 102 Gr","Macrobiotica","102 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_d897de7d43604d258143bb5618bc223a_637861893989815273_0_m.jpg"
"7790538009615","Galletas De Arroz Macrobiotica Dulces 102 Gr","Macrobiotica","102 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_bc565396a9f140069b51e4efd22cbce3_637861894715559220_0_m.jpg"
"7790538009592","Galletas De Arroz Macrobioticas Sésamo Y Lino 102 Gr","Macrobiotica","102 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_73391613ce624523acb86cf7c117cb3f_637861894044761421_0_m.jpg"
"7790538009608","Galletas Macrobiotica De Arroz Multi-Cereal X 102 Gr","Macrobiotica","102 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_1167ffa3848e4694a2c9c86aa37d8ad4_637861895554371932_0_m.jpg"
"7791324157664","Galletas Mini Chippis Con Chips de Chocolate x","CHIPPIS","","","https://cdn.batitienda.com/baticloud/images/product_picture_a70c1c9e3cf542ef9445fd4cb54cf637_638242049255795463_0_m.jpg"
"7791324157022","Galletas Pitusas Mini Vainilla X 160 Gr","Pitusas","160 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_fec7a8efc13341338829c3d46c16edb5_637861956850542483_0_m.jpg"
"7790040127944","Galletita Cofler Cookies 120 Gr","Cofler","120 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_1ef5732697714a0dae1913d66be73e83_637861954405351159_0_m.jpg"
"7790040133235","Galletita Mana Chocolate Y Vainilla  X152 Gr","Mana","152 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_bad5d41866d4490a8b6c22dff41c2832_637861907581631543_0_m.jpg"
"7790040133259","Galletita Mana Rellenas Con Limon X152 Gr","Mana","152 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_d62ec686123c4f88b390fb2f0c68b00e_637861912073207895_0_m.jpg"
"7790040133242","Galletita Mana Vainilla Y Chocolate  X152 Gr","Mana","152 Gr","","https://cdn.batitienda.com/baticloud/images/product_picture_4906c1097386484f84f49535bb5217cb_637861904433558536_0_m.jpg"
